 #
 # Projectile: electron
 # Kinetic energy = 5.10000E+06 eV = 1.87422E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.76693E-18 cm**2 = 2.77362E-01 a0**2
 # 1st transport cross section = 3.35441E-22 cm**2 = 1.19788E-05 a0**2
 # 2nd transport cross section = 9.02047E-22 cm**2 = 3.22127E-05 a0**2
 #
 #
 # Differential cross section:                     
 #
 #  THETA        MU          DCS          DCS      
 #  (deg)                 (cm**2/sr)   (a0**2/sr)  
 #-------------------------------------------------
  3.000E+01  6.69873E-02  3.15085E-22  1.12519E-05 
  3.050E+01  6.91854E-02  2.97244E-22  1.06148E-05 
  3.100E+01  7.14163E-02  2.80714E-22  1.00245E-05 
  3.150E+01  7.36799E-02  2.65377E-22  9.47678E-06 
  3.200E+01  7.59760E-02  2.51129E-22  8.96796E-06 
  3.250E+01  7.83043E-02  2.37875E-22  8.49466E-06 
  3.300E+01  8.06647E-02  2.25531E-22  8.05385E-06 
  3.350E+01  8.30571E-02  2.14021E-22  7.64281E-06 
  3.400E+01  8.54812E-02  2.03276E-22  7.25910E-06 
  3.450E+01  8.79369E-02  1.93233E-22  6.90048E-06 
  3.500E+01  9.04240E-02  1.83838E-22  6.56497E-06 
  3.550E+01  9.29422E-02  1.75038E-22  6.25071E-06 
  3.600E+01  9.54915E-02  1.66788E-22  5.95609E-06 
  3.650E+01  9.80716E-02  1.59044E-22  5.67958E-06 
  3.700E+01  1.00682E-01  1.51771E-22  5.41983E-06 
  3.750E+01  1.03323E-01  1.44931E-22  5.17558E-06 
  3.800E+01  1.05995E-01  1.38494E-22  4.94571E-06 
  3.850E+01  1.08696E-01  1.32430E-22  4.72917E-06 
  3.900E+01  1.11427E-01  1.26713E-22  4.52501E-06 
  3.950E+01  1.14188E-01  1.21319E-22  4.33237E-06 
  4.000E+01  1.16978E-01  1.16224E-22  4.15043E-06 
  4.050E+01  1.19797E-01  1.11408E-22  3.97847E-06 
  4.100E+01  1.22645E-01  1.06854E-22  3.81581E-06 
  4.150E+01  1.25522E-01  1.02542E-22  3.66184E-06 
  4.200E+01  1.28428E-01  9.84573E-23  3.51597E-06 
  4.250E+01  1.31361E-01  9.45850E-23  3.37769E-06 
  4.300E+01  1.34323E-01  9.09115E-23  3.24651E-06 
  4.350E+01  1.37313E-01  8.74241E-23  3.12197E-06 
  4.400E+01  1.40330E-01  8.41110E-23  3.00366E-06 
  4.450E+01  1.43375E-01  8.09616E-23  2.89119E-06 
  4.500E+01  1.46447E-01  7.79659E-23  2.78421E-06 
  4.550E+01  1.49545E-01  7.51144E-23  2.68239E-06 
  4.600E+01  1.52671E-01  7.23987E-23  2.58541E-06 
  4.650E+01  1.55823E-01  6.98108E-23  2.49299E-06 
  4.700E+01  1.59001E-01  6.73431E-23  2.40487E-06 
  4.750E+01  1.62205E-01  6.49887E-23  2.32079E-06 
  4.800E+01  1.65435E-01  6.27412E-23  2.24053E-06 
  4.850E+01  1.68690E-01  6.05945E-23  2.16387E-06 
  4.900E+01  1.71970E-01  5.85431E-23  2.09061E-06 
  4.950E+01  1.75276E-01  5.65816E-23  2.02057E-06 
  5.000E+01  1.78606E-01  5.47052E-23  1.95356E-06 
  5.050E+01  1.81961E-01  5.29093E-23  1.88943E-06 
  5.100E+01  1.85340E-01  5.11896E-23  1.82801E-06 
  5.150E+01  1.88743E-01  4.95420E-23  1.76918E-06 
  5.200E+01  1.92169E-01  4.79628E-23  1.71278E-06 
