 #
 # Projectile: electron
 # Kinetic energy = 5.90000E+06 eV = 2.16821E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.09348E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.32006E-18 cm**2 = 1.54272E-01 a0**2
 # 1st transport cross section = 8.81551E-23 cm**2 = 3.14808E-06 a0**2
 # 2nd transport cross section = 2.47037E-22 cm**2 = 8.82185E-06 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  4.650E+01  1.55823E-01  1.44352E-23  5.15489E-07
  4.700E+01  1.59001E-01  1.38597E-23  4.94940E-07
  4.750E+01  1.62205E-01  1.33127E-23  4.75406E-07
  4.800E+01  1.65435E-01  1.27924E-23  4.56826E-07
  4.850E+01  1.68690E-01  1.22973E-23  4.39146E-07
  4.900E+01  1.71970E-01  1.18260E-23  4.22312E-07
  4.950E+01  1.75276E-01  1.13769E-23  4.06276E-07
  5.000E+01  1.78606E-01  1.09489E-23  3.90991E-07
  5.050E+01  1.81961E-01  1.05407E-23  3.76416E-07
  5.100E+01  1.85340E-01  1.01514E-23  3.62512E-07
  5.150E+01  1.88743E-01  9.77975E-24  3.49241E-07
  5.200E+01  1.92169E-01  9.42490E-24  3.36569E-07
  5.250E+01  1.95619E-01  9.08590E-24  3.24463E-07
  5.300E+01  1.99092E-01  8.76190E-24  3.12893E-07
  5.350E+01  2.02589E-01  8.45210E-24  3.01830E-07
  5.400E+01  2.06107E-01  8.15575E-24  2.91247E-07
  5.450E+01  2.09649E-01  7.87216E-24  2.81120E-07
  5.500E+01  2.13212E-01  7.60068E-24  2.71425E-07
  5.550E+01  2.16797E-01  7.34068E-24  2.62140E-07
  5.600E+01  2.20404E-01  7.09157E-24  2.53245E-07
  5.650E+01  2.24032E-01  6.85280E-24  2.44718E-07
  5.700E+01  2.27680E-01  6.62386E-24  2.36542E-07
  5.750E+01  2.31350E-01  6.40426E-24  2.28700E-07
  5.800E+01  2.35040E-01  6.19354E-24  2.21175E-07
  5.850E+01  2.38751E-01  5.99129E-24  2.13953E-07
  5.900E+01  2.42481E-01  5.79709E-24  2.07018E-07
  5.950E+01  2.46231E-01  5.61055E-24  2.00356E-07
  6.000E+01  2.50000E-01  5.43131E-24  1.93956E-07
  6.050E+01  2.53788E-01  5.25902E-24  1.87803E-07
  6.100E+01  2.57595E-01  5.09336E-24  1.81887E-07
  6.150E+01  2.61421E-01  4.93403E-24  1.76197E-07
  6.200E+01  2.65264E-01  4.78074E-24  1.70723E-07
  6.250E+01  2.69126E-01  4.63322E-24  1.65455E-07
  6.300E+01  2.73005E-01  4.49120E-24  1.60384E-07
  6.350E+01  2.76901E-01  4.35444E-24  1.55500E-07
