 #
 # Projectile: electron
 # Kinetic energy = 8.00000E+06 eV = 2.93995E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 6.22560E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.73337E-18 cm**2 = 2.76164E-01 a0**2
 # 1st transport cross section = 1.52218E-22 cm**2 = 5.43582E-06 a0**2
 # 2nd transport cross section = 4.14448E-22 cm**2 = 1.48002E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  4.700E+01  1.59001E-01  2.85137E-23  1.01824E-06
  4.750E+01  1.62205E-01  2.74981E-23  9.81976E-07
  4.800E+01  1.65435E-01  2.65290E-23  9.47368E-07
  4.850E+01  1.68690E-01  2.56037E-23  9.14324E-07
  4.900E+01  1.71970E-01  2.47197E-23  8.82758E-07
  4.950E+01  1.75276E-01  2.38749E-23  8.52588E-07
  5.000E+01  1.78606E-01  2.30670E-23  8.23737E-07
  5.050E+01  1.81961E-01  2.22941E-23  7.96136E-07
  5.100E+01  1.85340E-01  2.15542E-23  7.69715E-07
  5.150E+01  1.88743E-01  2.08457E-23  7.44413E-07
  5.200E+01  1.92169E-01  2.01669E-23  7.20172E-07
  5.250E+01  1.95619E-01  1.95162E-23  6.96936E-07
  5.300E+01  1.99092E-01  1.88922E-23  6.74653E-07
  5.350E+01  2.02589E-01  1.82936E-23  6.53277E-07
  5.400E+01  2.06107E-01  1.77191E-23  6.32760E-07
  5.450E+01  2.09649E-01  1.71674E-23  6.13061E-07
  5.500E+01  2.13212E-01  1.66376E-23  5.94138E-07
  5.550E+01  2.16797E-01  1.61283E-23  5.75953E-07
  5.600E+01  2.20404E-01  1.56388E-23  5.58472E-07
  5.650E+01  2.24032E-01  1.51680E-23  5.41661E-07
  5.700E+01  2.27680E-01  1.47151E-23  5.25487E-07
  5.750E+01  2.31350E-01  1.42793E-23  5.09922E-07
  5.800E+01  2.35040E-01  1.38596E-23  4.94936E-07
  5.850E+01  2.38751E-01  1.34554E-23  4.80503E-07
  5.900E+01  2.42481E-01  1.30660E-23  4.66597E-07
  5.950E+01  2.46231E-01  1.26907E-23  4.53195E-07
  6.000E+01  2.50000E-01  1.23289E-23  4.40274E-07
  6.050E+01  2.53788E-01  1.19800E-23  4.27813E-07
  6.100E+01  2.57595E-01  1.16434E-23  4.15792E-07
  6.150E+01  2.61421E-01  1.13185E-23  4.04191E-07
  6.200E+01  2.65264E-01  1.10049E-23  3.92992E-07
  6.250E+01  2.69126E-01  1.07021E-23  3.82178E-07
  6.300E+01  2.73005E-01  1.04096E-23  3.71732E-07
  6.350E+01  2.76901E-01  1.01269E-23  3.61640E-07
