 #
 # Projectile: electron
 # Kinetic energy = 8.05000E+06 eV = 2.95832E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.30927E-18 cm**2 = 1.53887E-01 a0**2
 # 1st transport cross section = 5.13130E-23 cm**2 = 1.83242E-06 a0**2
 # 2nd transport cross section = 1.44410E-22 cm**2 = 5.15699E-06 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  1.750E+01  2.31415E-02  3.32731E-22  1.18820E-05
  1.775E+01  2.38021E-02  3.15022E-22  1.12497E-05
  1.800E+01  2.44717E-02  2.98491E-22  1.06593E-05
  1.825E+01  2.51504E-02  2.83044E-22  1.01077E-05
  1.850E+01  2.58382E-02  2.68596E-22  9.59175E-06
  1.875E+01  2.65349E-02  2.55070E-22  9.10873E-06
  1.900E+01  2.72407E-02  2.42396E-22  8.65613E-06
  1.925E+01  2.79555E-02  2.30510E-22  8.23166E-06
  1.950E+01  2.86793E-02  2.19353E-22  7.83324E-06
  1.975E+01  2.94120E-02  2.08872E-22  7.45895E-06
  2.000E+01  3.01537E-02  1.99018E-22  7.10705E-06
  2.025E+01  3.09043E-02  1.89745E-22  6.77593E-06
  2.050E+01  3.16639E-02  1.81014E-22  6.46414E-06
  2.075E+01  3.24324E-02  1.72786E-22  6.17031E-06
  2.100E+01  3.32098E-02  1.65027E-22  5.89322E-06
  2.125E+01  3.39961E-02  1.57704E-22  5.63172E-06
  2.150E+01  3.47912E-02  1.50789E-22  5.38477E-06
  2.175E+01  3.55952E-02  1.44253E-22  5.15138E-06
  2.200E+01  3.64081E-02  1.38073E-22  4.93068E-06
  2.225E+01  3.72297E-02  1.32225E-22  4.72184E-06
  2.250E+01  3.80602E-02  1.26687E-22  4.52409E-06
  2.275E+01  3.88995E-02  1.21441E-22  4.33672E-06
  2.300E+01  3.97476E-02  1.16467E-22  4.15909E-06
  2.325E+01  4.06044E-02  1.11748E-22  3.99060E-06
  2.350E+01  4.14700E-02  1.07270E-22  3.83066E-06
  2.375E+01  4.23443E-02  1.03016E-22  3.67878E-06
  2.400E+01  4.32273E-02  9.89746E-23  3.53445E-06
  2.425E+01  4.41190E-02  9.51320E-23  3.39723E-06
  2.450E+01  4.50194E-02  9.14768E-23  3.26670E-06
  2.475E+01  4.59284E-02  8.79979E-23  3.14246E-06
  2.500E+01  4.68461E-02  8.46851E-23  3.02416E-06
  2.550E+01  4.87074E-02  7.85204E-23  2.80401E-06
  2.600E+01  5.06030E-02  7.29140E-23  2.60381E-06
  2.650E+01  5.25328E-02  6.78057E-23  2.42139E-06
  2.700E+01  5.44967E-02  6.31430E-23  2.25488E-06
  2.750E+01  5.64946E-02  5.88795E-23  2.10263E-06
  2.800E+01  5.85262E-02  5.49745E-23  1.96318E-06
  2.850E+01  6.05914E-02  5.13922E-23  1.83525E-06
  2.900E+01  6.26901E-02  4.81007E-23  1.71771E-06
  2.950E+01  6.48222E-02  4.50718E-23  1.60954E-06
  3.000E+01  6.69873E-02  4.22807E-23  1.50987E-06
  3.050E+01  6.91854E-02  3.97050E-23  1.41789E-06
  3.100E+01  7.14163E-02  3.73249E-23  1.33290E-06
  3.150E+01  7.36799E-02  3.51227E-23  1.25425E-06
  3.200E+01  7.59760E-02  3.30824E-23  1.18140E-06
  3.250E+01  7.83043E-02  3.11899E-23  1.11381E-06
  3.300E+01  8.06647E-02  2.94323E-23  1.05105E-06
  3.350E+01  8.30571E-02  2.77982E-23  9.92693E-07
  3.400E+01  8.54812E-02  2.62772E-23  9.38377E-07
  3.450E+01  8.79369E-02  2.48600E-23  8.87768E-07
  3.500E+01  9.04240E-02  2.35380E-23  8.40558E-07
  3.550E+01  9.29422E-02  2.23037E-23  7.96480E-07
  3.600E+01  9.54915E-02  2.11499E-23  7.55277E-07
  3.650E+01  9.80716E-02  2.00706E-23  7.16734E-07
  3.700E+01  1.00682E-01  1.90598E-23  6.80637E-07
  3.750E+01  1.03323E-01  1.81125E-23  6.46808E-07
  3.800E+01  1.05995E-01  1.72237E-23  6.15071E-07
  3.850E+01  1.08696E-01  1.63893E-23  5.85274E-07
  3.900E+01  1.11427E-01  1.56052E-23  5.57273E-07
  3.950E+01  1.14188E-01  1.48678E-23  5.30937E-07
  4.000E+01  1.16978E-01  1.41736E-23  5.06150E-07
  4.050E+01  1.19797E-01  1.35198E-23  4.82802E-07
  4.100E+01  1.22645E-01  1.29035E-23  4.60793E-07
  4.150E+01  1.25522E-01  1.23221E-23  4.40031E-07
  4.200E+01  1.28428E-01  1.17733E-23  4.20432E-07
  4.250E+01  1.31361E-01  1.12548E-23  4.01916E-07
  4.300E+01  1.34323E-01  1.07646E-23  3.84412E-07
  4.350E+01  1.37313E-01  1.03010E-23  3.67854E-07
  4.400E+01  1.40330E-01  9.86205E-24  3.52180E-07
  4.450E+01  1.43375E-01  9.44634E-24  3.37335E-07
  4.500E+01  1.46447E-01  9.05235E-24  3.23265E-07
  4.550E+01  1.49545E-01  8.67872E-24  3.09923E-07
  4.600E+01  1.52671E-01  8.32417E-24  2.97261E-07
  4.650E+01  1.55823E-01  7.98753E-24  2.85240E-07
  4.700E+01  1.59001E-01  7.66772E-24  2.73819E-07
  4.750E+01  1.62205E-01  7.36374E-24  2.62964E-07
  4.800E+01  1.65435E-01  7.07466E-24  2.52641E-07
  4.850E+01  1.68690E-01  6.79959E-24  2.42818E-07
  4.900E+01  1.71970E-01  6.53772E-24  2.33466E-07
  4.950E+01  1.75276E-01  6.28829E-24  2.24559E-07
  5.000E+01  1.78606E-01  6.05057E-24  2.16070E-07
  5.050E+01  1.81961E-01  5.82391E-24  2.07976E-07
  5.100E+01  1.85340E-01  5.60771E-24  2.00255E-07
  5.150E+01  1.88743E-01  5.40138E-24  1.92887E-07
  5.200E+01  1.92169E-01  5.20439E-24  1.85852E-07
  5.250E+01  1.95619E-01  5.01623E-24  1.79133E-07
  5.300E+01  1.99092E-01  4.83640E-24  1.72711E-07
  5.350E+01  2.02589E-01  4.66448E-24  1.66572E-07
  5.400E+01  2.06107E-01  4.50005E-24  1.60700E-07
  5.450E+01  2.09649E-01  4.34271E-24  1.55081E-07
  5.500E+01  2.13212E-01  4.19211E-24  1.49703E-07
  5.550E+01  2.16797E-01  4.04790E-24  1.44553E-07
  5.600E+01  2.20404E-01  3.90975E-24  1.39620E-07
